시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202103,2,5000,70,9,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,31.94,202103,3,1000,140,11,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202103,3,23000,0,5,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.57,202103,5,33500,0,12,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.57,202103,10,34000,0,10,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202103,12,1000,90,9,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202103,16,1000,85,4,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.94,202103,18,33600,0,6,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202104,1,1000,85,14,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202104,7,1000,85,9,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202104,23,23100,0,15,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.94,202104,28,33000,0,15,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.94,202105,10,35500,0,12,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202105,12,25000,0,11,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,33.99,202105,12,2000,130,7,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202105,14,1000,85,5,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.94,202105,14,38000,0,8,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202105,22,3000,60,11,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202105,31,23000,0,7,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,23.9,202106,8,1000,85,8,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202106,11,24500,0,13,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202106,15,24000,0,13,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,31.94,202106,18,2000,135,11,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,31.94,202106,24,2000,135,9,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,월세,33.99,202107,13,2000,180,12,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202107,20,24500,0,6,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,31.94,202107,30,34000,0,4,2016, 
서울특별시 강남구 역삼동,735-17,735,17,역삼 푸르지오 시티,전세,23.9,202107,30,23000,0,4,2016, 
서울특별시 강남구 역삼동,680,680,0,역삼SK리더스뷰,전세,109.03,202101,5,100000,0,9,2007,봉은사로 302
서울특별시 강남구 역삼동,680,680,0,역삼SK리더스뷰,월세,78.01,202102,2,5000,350,12,2007,봉은사로 302
서울특별시 강남구 역삼동,680,680,0,역삼SK리더스뷰,전세,109.03,202105,18,79000,0,7,2007,봉은사로 302
서울특별시 강남구 역삼동,831-40,831,40,역삼SK허브블루,월세,28.12,202101,30,500,75,4,2004,역삼로3길 7
서울특별시 강남구 역삼동,831-40,831,40,역삼SK허브블루,전세,28.12,202102,8,17000,0,5,2004,역삼로3길 7
서울특별시 강남구 역삼동,831-40,831,40,역삼SK허브블루,월세,28.12,202106,7,5000,50,3,2004,역삼로3길 7
서울특별시 강남구 역삼동,831-40,831,40,역삼SK허브블루,전세,30.06,202107,1,18500,0,6,2004,역삼로3길 7
서울특별시 강남구 역삼동,832-5,832,5,역삼디오슈페리움,전세,49.85,202102,18,37800,0,10,2006,강남대로 324
서울특별시 강남구 역삼동,832-5,832,5,역삼디오슈페리움,전세,50.87,202103,20,35000,0,6,2006,강남대로 324
서울특별시 강남구 역삼동,832-5,832,5,역삼디오슈페리움,전세,47.96,202104,23,39900,0,12,2006,강남대로 324
서울특별시 강남구 역삼동,832-5,832,5,역삼디오슈페리움,전세,49.85,202106,28,47000,0,11,2006,강남대로 324
서울특별시 강남구 역삼동,701-1,701,1,역삼아르누보씨티,전세,27.84,202101,21,18000,0,11,2008,언주로 506
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,4,20500,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,5,3000,61,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,6,1000,72,4,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,8,21000,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,39.3,202101,11,3000,189,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,27.38,202101,13,2000,120,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,13,21000,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,13,16800,0,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,13,1000,68,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,15,500,80,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,18,500,75,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,20,1000,75,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,20,1000,70,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,22,18900,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,32.42,202101,23,5000,136,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,25,5000,58,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,25,500,75,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,28,22000,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,32.42,202101,30,3000,135,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202101,30,1000,75,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,27.38,202101,30,5000,80,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202101,31,17800,0,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,1,1000,73,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202102,4,17500,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,6,1000,80,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,39.19,202102,9,42000,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,16,1000,80,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,18,1000,68,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202102,19,27300,0,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202102,19,32000,0,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202102,20,21000,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202102,24,17325,0,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,24,1000,75,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202102,26,20580,0,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202102,27,35700,0,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202102,27,16800,0,4,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202102,27,1000,68,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,6,17300,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,8,1000,65,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,10,22000,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,12,15700,0,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202103,13,17300,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,18.18,202103,13,1000,80,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,13,20000,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202103,16,36750,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,17,22000,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202103,19,17000,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,19,22000,0,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,19,18740,0,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,20,12000,28,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,20,17000,20,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,21,17850,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,21,500,80,18,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,22,21000,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,23,16800,0,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,23,5000,61,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,23,5000,58,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202103,24,17850,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,27.38,202103,24,2000,130,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202103,25,28350,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,26,3000,70,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,27,5000,65,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,27,1000,80,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202103,27,17850,0,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,28,5000,60,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202103,29,10000,36,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202104,1,23000,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,2,5000,48,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202104,3,29900,0,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202104,3,29900,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,4,20000,0,18,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,5,18900,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,5,5000,43,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,27.38,202104,5,2000,130,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,5,17300,0,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,6,17010,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,7,1000,61,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,7,1000,61,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,8,1000,71,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,8,21000,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,8,18100,0,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,8,22000,0,18,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,9,22000,0,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,10,1000,71,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,10,22000,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202104,10,16800,0,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,10,17100,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,10,1000,68,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,10,22000,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,12,17850,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,13,1000,75,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,14,10000,41,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,14,2000,58,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,39.3,202104,14,45000,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,14,2000,61,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202104,15,35700,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,15,22000,0,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,15,1000,70,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,15,17325,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202104,15,17300,0,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,16,17800,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,17,17320,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,17,18375,0,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,17,18900,0,18,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,18,1000,77,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,19,19200,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,39.19,202104,19,4000,170,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,19,3700,67,4,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,21,1000,73,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,21,16800,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202104,21,20000,0,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,23,10000,40,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202104,24,1000,69,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202104,24,35700,0,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,24,18900,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202104,24,34600,0,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,26,16800,0,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,27,17600,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202104,28,37500,0,18,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,28,15700,0,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,28,17800,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,29,21000,0,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202104,30,19215,0,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,1,20500,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,1,1000,75,15,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,1,17000,0,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,1,10000,40,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,1,18900,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,1,2000,68,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,18.18,202105,3,23000,0,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,4,17250,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,4,16800,0,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202105,6,27300,0,7,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,6,9000,32,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202105,6,28350,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,7,22000,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,8,17800,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,27.38,202105,8,28350,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,8,1000,73,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,18.18,202105,10,10000,40,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,10,1000,75,13,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,11,1000,66,10,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,11,1000,77,12,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,11,10000,27,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,12,10000,30,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,13,16800,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,14,18900,0,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,14,18900,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,15,17300,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,15,17400,0,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,15,18000,0,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,16,15750,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,18,1000,70,8,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,18,500,73,11,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,19,10000,38,4,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,19,1000,75,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,20,1000,66,5,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,20,17300,0,17,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,21,19157,0,9,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,22,18900,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,24,5000,50,3,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,32.42,202105,25,38000,0,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,25,16800,0,6,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,전세,17.57,202105,25,16200,0,14,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,26,1000,75,16,2019,언주로85길 32
서울특별시 강남구 역삼동,719-24,719,24,역삼역센트럴푸르지오시티,월세,17.57,202105,26,500,75,5,2019,언주로85길 32
