시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 강서구 방화동,612-122,612,122,기성빌딩,전세,20.09,201502,13,5000,0,3,2012,방화동로3길 40
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201501,10,500,32,7,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201502,6,500,32,5,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201503,2,1000,30,5,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,24.9,201503,17,500,45,3,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201503,26,500,32,6,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201505,1,500,32,4,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201505,16,500,32,8,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201506,4,500,30,4,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,전세,16.29,201506,10,5000,0,6,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,전세,24.9,201507,15,7500,0,6,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,24.9,201507,24,500,40,5,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,전세,16.29,201508,6,5400,0,7,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,24.9,201508,8,1000,35,5,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,24.9,201508,12,500,40,4,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201508,14,1000,28,4,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,24.9,201508,18,1500,35,7,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201508,24,500,30,6,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,전세,16.29,201509,21,5000,0,3,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201509,25,500,32,4,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201510,16,500,30,8,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201512,23,300,33,6,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201512,24,500,30,8,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-3,830,3,방화샤르망1오피스텔,월세,16.29,201512,30,300,34,5,2003,방화대로47가길 7
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201501,10,500,35,6,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201501,21,500,35,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201502,2,500,35,7,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201502,13,1000,35,9,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201502,14,1000,31,9,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201502,28,500,35,8,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201503,13,500,45,10,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201503,13,1000,30,5,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201503,25,500,35,5,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201504,2,500,35,9,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,전세,17.64,201505,9,5500,0,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201505,18,500,35,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201505,30,500,35,10,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201506,2,1000,30,6,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201506,15,500,35,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201506,18,500,35,10,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,전세,17.64,201507,14,6200,0,5,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201508,17,500,32,10,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201509,3,1000,32,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,전세,17.64,201509,9,6000,0,6,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201510,5,1000,30,8,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201510,9,500,35,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201510,21,500,35,11,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201510,24,500,35,7,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201511,11,500,35,5,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201511,14,1000,30,7,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,전세,17.64,201512,5,6000,0,8,2003,방화대로47가길 41
서울특별시 강서구 방화동,830-5,830,5,방화샤르먕2오피스텔,월세,17.64,201512,21,500,30,7,2003,방화대로47가길 41
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26.4,201502,25,1000,40,4,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26,201504,8,1000,40,3,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26,201504,20,1000,40,8,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26,201504,24,1000,40,4,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26,201504,27,2000,35,3,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),전세,26,201505,28,6500,0,2,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,20.4,201506,12,1000,40,9,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,20.4,201507,11,1000,40,9,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),전세,20.4,201510,16,6000,0,9,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,26,201512,8,3500,20,7,2002,개화동로31길 16
서울특별시 강서구 방화동,620-52,620,52,벤처오피스텔(620-52),월세,20.4,201512,11,500,40,9,2002,개화동로31길 16
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,22.78,201501,5,7000,0,6,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,28.03,201501,7,9000,0,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,21.25,201501,10,1000,40,5,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,21.25,201502,2,7000,0,8,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201502,5,2000,40,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,28.03,201502,7,8700,0,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201502,7,1500,45,8,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201502,11,2000,40,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201502,17,1500,45,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201502,21,2000,40,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,28.03,201502,27,8500,0,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,21.28,201503,4,1000,45,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,26.53,201503,7,2500,35,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,37.56,201503,16,2000,60,5,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201503,17,3000,35,6,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,35.41,201503,20,1000,65,8,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201503,26,1000,50,7,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201503,26,2000,40,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,22.78,201503,28,1000,40,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201504,4,2000,40,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,30.45,201504,27,3000,45,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201504,30,2000,40,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201505,1,1000,50,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201505,11,1000,50,7,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201506,19,1000,50,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201507,4,1000,50,8,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201507,6,4000,20,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,28.03,201507,11,9000,0,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,22.78,201507,25,6500,0,5,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201508,3,500,55,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201508,6,500,55,7,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201508,11,500,55,8,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,28.03,201508,13,9000,0,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,전세,22.78,201508,27,6500,0,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201509,14,500,50,5,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201509,15,2000,40,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,21.25,201510,5,1500,35,7,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201510,26,500,50,10,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201510,27,3000,30,3,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,17.91,201510,31,1000,40,6,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201511,2,2000,40,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201511,4,2000,40,9,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201511,11,500,50,4,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201512,6,1000,50,6,2003,양천로 28
서울특별시 강서구 방화동,849,849,0,벽산에어트리움,월세,28.03,201512,24,2000,35,3,2003,양천로 28
서울특별시 강서구 방화동,612-101,612,101,수정,월세,19.52,201508,6,3500,25,3,2014,개화동로29길 22
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201501,14,2000,30,5,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201501,19,2000,30,7,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.16,201503,17,500,45,6,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201503,22,1000,40,5,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201508,8,1500,35,6,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201509,15,3000,23,7,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,20.24,201509,19,2500,32,6,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,20.16,201510,23,2000,35,5,2011,개화동로29길 21
서울특별시 강서구 방화동,612-60,612,60,스카이그린빌,월세,17.7,201512,30,1000,40,7,2011,개화동로29길 21
서울특별시 강서구 방화동,613-3,613,3,스카이오피스텔,월세,32.18,201502,11,3000,30,6,2002,개화동로27길 18
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,26.86,201501,13,7000,0,11,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,24.99,201501,15,6500,0,12,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201502,4,1000,35,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,24.99,201502,7,500,38,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201502,9,2000,30,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,24.99,201502,16,7000,0,11,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201502,25,1000,30,11,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,24.99,201502,26,7000,0,8,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.98,201502,27,300,33,12,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,24.99,201504,2,500,40,5,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.91,201504,3,3000,20,3,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.91,201505,6,500,39,8,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201505,14,2000,30,9,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201505,18,500,40,10,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,24.99,201505,27,2000,30,6,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201506,8,500,40,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201506,8,2000,30,9,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,26.86,201506,9,7000,0,12,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201506,22,300,43,5,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201507,18,500,39,8,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.91,201507,30,500,40,11,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,24.99,201508,17,3500,20,5,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,24.99,201509,2,7000,0,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201509,5,500,35,10,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,24.99,201509,16,1000,35,11,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201510,2,1000,33,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,월세,26.86,201511,2,500,40,4,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,26.86,201511,5,7000,0,3,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,26.86,201512,4,7000,0,12,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,24.99,201512,19,7000,0,7,1999,금낭화로 145
서울특별시 강서구 방화동,829-5,829,5,에어뷰21-1오피스텔,전세,26.86,201512,22,7000,0,6,1999,금낭화로 145
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201501,8,7000,0,4,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201501,17,6800,0,4,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201501,27,500,40,10,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201502,9,6500,0,8,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201502,14,1000,33,8,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201502,28,3000,20,10,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201503,10,1000,35,7,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.91,201503,17,6500,0,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201503,25,500,40,7,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201503,30,1000,35,6,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201504,11,500,40,6,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201504,20,500,40,8,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.91,201505,10,6500,0,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201505,20,7200,0,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201506,11,3000,20,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201506,16,7000,0,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.22,201507,17,7200,0,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201507,27,300,40,4,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,31.74,201508,10,5000,10,9,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,31.74,201508,11,300,45,4,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201509,2,500,38,7,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201509,4,1000,35,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201509,11,3000,20,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201509,15,2000,25,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.91,201510,1,2000,30,3,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201510,6,500,35,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,월세,26.22,201510,16,500,40,8,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,53.82,201510,17,13000,0,12,1999,금낭화로 136
서울특별시 강서구 방화동,830-1,830,1,에어뷰21-2오피스텔,전세,26.91,201511,1,7500,0,5,1999,금낭화로 136
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,20.79,201502,4,1000,45,6,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,20.79,201505,8,2500,30,5,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,전세,20.79,201506,5,7500,0,8,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,전세,20.79,201510,14,7000,0,10,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,19.2,201510,30,3000,35,7,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,20.79,201511,16,500,45,10,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,20.79,201511,19,2500,30,5,2003,개화동로 551
서울특별시 강서구 방화동,619-68,619,68,에어포스빌,월세,19.2,201512,2,2000,30,2,2003,개화동로 551
서울특별시 강서구 방화동,612-246,612,246,예담스카이뷰,월세,19.52,201506,19,600,48,3,2014,방화동로5길 5
서울특별시 강서구 방화동,613-11,613,11,예지오피스텔,월세,26.4,201505,2,1000,40,3,2006,개화동로27길 14
서울특별시 강서구 방화동,613-11,613,11,예지오피스텔,월세,54.96,201505,29,1000,44,4,2006,개화동로27길 14
서울특별시 강서구 방화동,613-11,613,11,예지오피스텔,월세,54.96,201509,29,3000,33,2,2006,개화동로27길 14
서울특별시 강서구 방화동,830,830,0,오피앙,전세,35.04,201501,3,7500,0,11,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,35.04,201502,16,8000,0,8,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201502,24,2500,20,10,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201502,27,1500,35,5,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201502,28,2500,20,9,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201503,15,2000,27,10,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201503,19,6500,0,11,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201503,24,6500,0,9,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201503,28,500,40,8,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201504,30,300,44,11,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201506,24,6500,0,5,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201507,23,6500,0,6,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201507,28,6500,0,7,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201508,13,500,35,5,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,28.5,201508,15,500,40,8,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201508,25,7000,0,5,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201509,9,500,43,11,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201509,15,6500,0,8,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201510,3,6800,0,7,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201510,13,7000,0,10,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,월세,22.5,201510,30,500,38,9,2001,금낭화로 146
서울특별시 강서구 방화동,830,830,0,오피앙,전세,22.5,201511,10,6800,0,8,2001,금낭화로 146
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,28.5,201501,15,500,40,10,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201502,10,1000,33,8,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,전세,37.48,201502,25,8500,0,7,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,전세,22.5,201503,14,4300,0,7,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201503,23,1000,35,10,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,전세,22.5,201503,28,7000,0,7,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,전세,22.5,201505,22,7000,0,8,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201506,1,3000,30,9,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201506,9,1000,30,4,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201507,22,500,45,10,2002,금낭화로 287-50
서울특별시 강서구 방화동,829,829,0,오피앙2,월세,22.5,201508,13,1000,33,6,2002,금낭화로 287-50
