시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201804,17,1000,53,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201804,17,4500,40,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201804,17,1000,66,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201804,20,17000,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,30.84,201804,20,16800,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201804,24,1000,65,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201804,25,2000,80,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201804,26,9000,7,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201805,2,14900,0,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201805,7,14700,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201805,10,15000,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201805,10,1000,57,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201805,10,15000,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,11,3000,42,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201805,12,1000,70,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,12,500,55,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,14,6000,29,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,14,1000,53,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,17,1000,53,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201805,18,10000,20,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201805,19,27000,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201805,21,1000,89,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201805,22,16000,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,23,1000,53,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201805,24,20000,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201805,24,1000,94,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201805,26,1000,65,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,26,1000,48,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201805,30,1000,63,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,30,500,53,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201805,30,13700,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,30.84,201805,31,21000,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,31,3000,43,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201805,31,1000,47,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,1,500,53,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,2,1000,47,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,2,1000,53,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,35.24,201806,5,4000,70,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201806,6,1000,89,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,7,1000,60,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201806,9,1000,63,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201806,9,1000,89,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201806,10,14100,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201806,12,21000,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,13,1000,46,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,16,1000,60,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,16,500,53,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,35.24,201806,16,1000,78,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201806,18,1000,63,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201806,21,1000,82,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201806,23,1000,63,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,25,1000,53,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201806,26,12000,43,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,29,500,7,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201806,29,27000,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,29,500,60,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201806,30,6000,32,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201806,30,15000,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201807,4,13650,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201807,12,500,68,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201807,14,1000,60,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201807,14,1500,57,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201807,15,3000,74,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201807,19,3000,38,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201807,19,1000,89,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201807,27,26000,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201807,28,1000,59,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201807,28,13650,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201807,30,10000,50,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201807,30,1000,53,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201807,31,26000,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201808,4,3000,43,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201808,6,1000,89,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201808,7,1000,55,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201808,7,13000,0,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201808,11,1000,95,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201808,15,1000,89,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201808,16,2000,53,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201808,18,14700,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201808,18,500,60,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201808,20,3500,60,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201808,25,22470,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201808,30,13650,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201809,3,3000,45,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201809,5,30500,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201809,5,1000,59,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201809,6,1000,70,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201809,11,5000,61,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201809,11,13200,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201809,12,3000,45,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,30.84,201809,13,17000,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201809,14,1000,70,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201809,14,13650,0,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201809,15,1000,65,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201809,15,14385,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201809,18,1000,53,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201809,18,500,58,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201809,22,1000,47,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201809,27,1000,63,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201809,27,22000,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201810,2,3000,40,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201810,3,1000,95,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,3,13648,0,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,5,13600,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,6,17000,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,6,13650,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201810,9,30000,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,30.84,201810,12,1000,63,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,15,14333,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201810,15,15750,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,15,13650,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201810,20,1000,58,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,22,17000,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201810,22,1000,70,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201810,27,6000,38,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201810,28,14700,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,30.84,201810,29,17640,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201810,29,4000,77,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201810,29,1000,63,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,2,18000,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201811,3,27000,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,3,17000,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,5,3000,42,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,8,7000,30,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201811,9,19000,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,9,16500,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,10,13650,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,12,14880,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,14,16500,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,15,15000,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,15,1000,45,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201811,15,17640,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201811,17,24200,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,17,1000,56,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,17,14360,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,17,1000,60,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201811,19,24675,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,19,13150,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,20,13650,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,21,13600,0,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201811,22,20000,0,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,22,14700,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,23,500,61,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,23,1000,53,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,23,1000,47,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,23,1000,53,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201811,24,1000,56,14,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201811,26,22000,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,27,16000,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201811,29,13800,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201811,30,16800,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,1,14175,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,1,16000,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,1,16500,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,1,3000,48,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,1,2000,49,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,1,500,53,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,2,16500,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,3,13900,0,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,4,13650,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201812,4,1000,58,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,7,2000,42,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201812,7,24150,0,11,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,7,1000,56,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,8,14200,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,10,13100,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,10,12516,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,10,16300,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201812,11,22260,0,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,29.48,201812,11,15750,0,4,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,11,14175,0,13,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,12,13650,0,12,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201812,12,2000,85,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,14,14175,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,14,14600,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201812,15,1000,89,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,15,1000,55,10,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,15,1000,55,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,15,14100,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,30.84,201812,15,17850,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,39.97,201812,17,1000,86,6,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,29.48,201812,17,3000,60,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,18,10000,16,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,18,15000,0,5,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201812,18,24675,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,39.97,201812,20,24150,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,20,13650,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,20,15974,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,20,14333,0,9,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,20,15214,0,7,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,21,5000,36,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,21,16097,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,21,15330,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,22,13885,0,8,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,전세,24.02,201812,22,13650,0,3,2017,양천로 344
서울특별시 강서구 마곡동,776-2,776,2,마곡센트럴대방디엠시티오피스텔,월세,24.02,201812,22,500,58,11,2017,양천로 344
