시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,전세,29.75,201111,20,13000,0,10,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201111,26,4500,35,5,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201112,4,6000,35,10,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,25.56,201112,4,7000,30,7,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201112,6,3000,60,4,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201112,14,6000,30,7,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201112,14,4000,60,5,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,16.33,201112,17,5000,50,10,2011,관악로15길 25
서울특별시 관악구 봉천동,867-1,867,1,신우오피스텔,월세,26.6,201112,20,2000,70,3,2011,관악로15길 25
서울특별시 관악구 봉천동,875-5,875,5,씨티 빌,월세,17.82,201104,12,500,45,4,2002,관악로17길 40
서울특별시 관악구 봉천동,875-5,875,5,씨티 빌,월세,19.98,201106,15,500,49,4,2002,관악로17길 40
서울특별시 관악구 봉천동,875-5,875,5,씨티 빌,전세,19.98,201108,20,6000,0,6,2002,관악로17길 40
서울특별시 관악구 봉천동,736-5,736,5,알프스타워오피스텔,월세,25.17,201101,17,1000,55,5,2002,봉천로7길 33
서울특별시 관악구 봉천동,736-5,736,5,알프스타워오피스텔,전세,25.17,201108,4,7000,0,4,2002,봉천로7길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,13.8,201101,19,5300,0,4,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201101,28,5000,0,4,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.17,201101,30,5200,0,2,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,15.75,201102,6,5200,0,2,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201102,10,5000,0,5,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,19.27,201102,10,6500,0,1,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201102,13,5500,0,5,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.17,201103,4,5500,0,2,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201104,2,6000,0,3,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,15.75,201105,3,5500,0,5,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201105,20,5500,0,6,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,15.75,201107,17,5500,0,3,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201107,18,5300,0,2,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.17,201107,23,6000,0,6,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,10.61,201107,28,5500,0,6,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,15.75,201110,8,5500,0,5,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201111,26,5500,0,5,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,881-1,881,1,연경오피스텔,전세,14.18,201112,27,5300,0,4,2003,쑥고개로21길 33
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201101,29,5000,20,5,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201101,29,3000,33,6,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201103,4,5000,35,7,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201104,9,2000,35,3,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201108,26,2500,30,7,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201108,26,2000,35,5,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,21.5,201108,27,2000,40,6,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201109,19,1000,50,4,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201112,3,6000,30,7,2004,남부순환로216길 8
서울특별시 관악구 봉천동,883-3,883,3,예림오피스텔,월세,18.81,201112,12,2000,40,6,2004,남부순환로216길 8
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,24.66,201101,11,2000,60,7,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,24.66,201105,25,3000,50,13,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,전세,24.66,201108,25,11000,0,11,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,21.06,201108,25,1000,55,7,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,전세,24.66,201108,25,10000,0,11,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,24.66,201112,15,1000,65,5,2003,남부순환로 1798
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201102,25,6800,0,5,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201103,7,6700,0,8,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,월세,31.13,201103,23,4000,30,7,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201104,7,7000,0,3,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201104,23,6700,0,4,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201105,16,7000,0,3,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201106,20,6700,0,6,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201106,29,7000,0,5,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,39.01,201107,9,7100,0,2,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201107,28,6700,0,9,1999,남부순환로 1904
서울특별시 관악구 봉천동,1661-4,1661,4,오너벤쳐타운,전세,31.13,201112,27,7000,0,6,1999,남부순환로 1904
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201101,8,5500,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201101,31,6000,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201102,1,6000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201102,19,6000,0,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201103,29,6000,0,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201103,31,6000,0,2,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201104,6,6000,0,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201107,2,5500,0,2,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.8,201108,3,300,47,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201109,14,6000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201109,19,6000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201109,19,6500,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.54,201109,24,2500,30,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.8,201110,17,6000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.12,201110,20,3000,25,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201110,30,5500,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,22.23,201101,18,3000,35,6,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,24.8,201102,1,1000,55,4,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,22.23,201106,10,2000,42,5,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,전세,22.23,201112,15,7500,0,2,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,23.56,201112,22,4000,30,5,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,23.56,201112,31,3000,40,4,2004,관악로15길 43
서울특별시 관악구 봉천동,1612-20,1612,20,우리오피스텔,월세,20.16,201102,12,4000,17,3,2003,봉천로 524-1
서울특별시 관악구 봉천동,1612-20,1612,20,우리오피스텔,월세,20.16,201107,10,3000,29,5,2003,봉천로 524-1
서울특별시 관악구 봉천동,1612-20,1612,20,우리오피스텔,월세,19.32,201111,9,2500,32,4,2003,봉천로 524-1
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,전세,16.5,201102,10,5500,0,3,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,13.83,201102,17,4000,15,5,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,전세,16.5,201107,9,5500,0,2,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,전세,16.19,201111,5,6000,0,3,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,전세,16.5,201112,4,5500,0,2,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.04,201112,31,2000,35,5,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201102,7,4500,10,3,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201102,14,4000,15,7,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,13.05,201103,16,2000,27,4,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,13.05,201104,28,3000,15,3,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201105,19,5000,10,2,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201110,1,3000,22,3,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201110,10,3000,25,6,2004,관악로 114
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201112,30,3000,20,3,2004,관악로 114
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201102,6,3000,20,6,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.17,201104,17,3000,20,3,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201104,23,4000,10,6,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201105,24,3000,20,6,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201107,31,3000,20,4,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201108,6,4000,10,3,2003,낙성대로3길 8
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201101,8,2000,35,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.68,201101,10,3000,25,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201101,13,1000,45,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201101,15,2000,35,9,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201102,13,2000,35,4,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201102,14,1000,45,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.68,201103,11,2500,30,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.68,201103,18,3000,25,2,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201103,26,3000,25,2,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201104,19,2500,30,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201104,29,2000,40,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201106,3,3000,25,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201106,6,3000,25,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201106,16,3500,20,9,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201107,7,2000,40,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201107,12,2000,40,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.08,201108,11,3000,25,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.13,201108,20,2500,35,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201110,25,2000,35,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.08,201112,7,2000,35,8,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201112,28,3000,25,7,2002,관악로17길 29
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201101,31,200,32,2,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,전세,15.28,201102,18,4500,0,3,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201102,26,2000,20,1,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201105,2,1000,30,4,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.84,201105,17,500,35,7,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201105,24,1000,30,6,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201108,6,2000,30,9,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,전세,15.28,201109,4,3500,0,1,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201112,7,500,39,6,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,17.01,201112,19,2000,25,5,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,62-30,62,30,좋은 오피스텔,월세,18.15,201105,29,1200,38,2,2004,관악로 208-16
서울특별시 관악구 봉천동,1680-24,1680,24,참오피스텔,월세,15.12,201102,7,500,42,3,2005,행운2길 46
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201101,10,9500,0,4,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,월세,11.4,201101,20,3000,10,4,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201101,21,9500,0,3,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201101,23,9500,0,3,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201102,9,9500,0,3,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201102,14,9500,0,7,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,22.08,201103,20,6000,0,8,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,29.04,201104,2,9500,0,7,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,29.04,201105,14,9500,0,3,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201107,25,9500,0,8,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201108,1,9000,0,6,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,29.04,201108,10,10000,0,5,2004,남부순환로214길 35
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,13.2,201101,13,1000,37,3,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,15.3,201101,15,2000,33,2,2005,청룡4길 32
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201101,7,5000,25,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201101,7,3000,40,5,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201101,9,2500,45,7,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201101,28,3000,40,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201101,29,7000,0,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201101,31,8000,0,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201101,31,3000,40,6,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201102,7,7000,0,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,8,6000,20,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,9,4000,35,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201102,10,8000,0,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,13,2000,50,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,14,5000,30,9,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,15,3000,40,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,19,2000,50,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,24,3000,40,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201102,24,3000,40,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201103,3,2000,50,6,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201103,7,3000,45,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201104,16,3500,40,5,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201104,20,4000,33,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,14.4,201104,23,6300,0,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201106,6,7500,0,6,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201106,18,2000,50,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201107,18,500,45,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201108,12,8000,0,6,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201109,3,2000,48,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201109,5,8300,0,9,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201109,29,8300,0,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201110,1,7500,0,7,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201110,4,7500,0,7,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201110,22,5000,28,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201110,28,4000,35,5,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201111,14,8000,0,9,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201111,24,500,55,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,14.4,201111,27,6500,0,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201112,13,1000,58,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201112,17,1000,50,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201112,25,3500,40,4,2010,청룡1길 42
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201107,31,1000,35,3,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201109,20,1000,33,4,2004,관악로13길 38
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201101,19,3000,30,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,27.38,201102,22,1000,55,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201102,23,3500,25,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201102,26,1000,50,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,27.38,201103,1,7000,0,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201104,7,2000,40,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,27.38,201104,15,7000,0,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,25.2,201104,19,6800,0,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201105,17,3000,20,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201105,21,2000,45,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,25.2,201105,31,7000,0,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,23.87,201106,6,7000,0,3,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,25.2,201106,9,6500,0,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201107,2,3000,35,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,27.38,201107,19,7000,0,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201108,13,3000,40,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201110,19,1000,50,3,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,25.2,201110,22,7000,0,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201111,3,4000,20,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201111,27,1000,50,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,27.38,201112,5,5000,0,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,전세,25.2,201112,17,6000,0,4,2003,보라매로 47
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,21.62,201101,18,500,37,3,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,전세,21.62,201102,12,6500,0,2,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,전세,41.06,201102,18,9000,0,5,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,전세,20.23,201102,21,6500,0,4,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,23.76,201104,2,500,40,1,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.23,201104,12,2500,40,3,2003,은천로 185-17
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,전세,18.54,201102,12,7000,0,8,2007,관악로15길 23-16
